claim_id,policy_id,loss_date,report_date,paid,reserve,status,cause,peril,settlement_date
2195,7800,2021-11-19,2021-11-19,9656.07,0.0,Closed,n/a,Leitungswasser,2022-04-03
2196,7805,2023-12-16,2023-12-17,41269.57,0.0,Closed,n/a,Leitungswasser,2024-01-09
2197,7806,2022-07-08,2022-09-29,3082.33,0.0,Closed,n/a,Leitungswasser,2022-11-29
2198,7814,2023-02-12,2023-02-24,4120.9,0.0,Closed,n/a,Sturm/Hagel,2023-05-05
2199,7815,2022-05-09,2022-05-09,112240.03,0.0,Closed,n/a,Leitungswasser,2022-06-16
2200,7817,2020-04-27,2020-04-30,75020.07,0.0,Closed,n/a,Elementar,2020-05-19
2201,7817,2021-12-31,2022-01-24,7711.18,0.0,Closed,n/a,Feuer,2022-03-29
2202,7818,2023-01-17,2023-01-17,61216.06,0.0,Closed,n/a,Einbruchdiebstahl,2023-01-28
2203,7819,2023-10-09,2023-10-18,36404.48,0.0,Closed,n/a,Leitungswasser,2023-10-24
2204,7822,2020-04-27,2020-05-06,105667.18,0.0,Closed,n/a,Leitungswasser,2020-06-02
2205,7825,2024-03-29,2024-04-13,4524.24,0.0,Closed,n/a,Leitungswasser,2024-05-16
2206,7833,2024-05-21,2024-06-03,47742.81,0.0,Closed,n/a,Elementar,2024-08-10
2207,7834,2020-12-18,2020-12-22,29961.37,0.0,Closed,n/a,Leitungswasser,2021-03-31
2208,7836,2023-11-17,2023-11-22,20626.77,0.0,Closed,n/a,Leitungswasser,2023-11-24
2209,7837,2024-03-23,2024-04-26,135886.22,0.0,Closed,n/a,Feuer,2024-05-08
2210,7840,2023-06-12,2023-07-17,2504.38,0.0,Closed,n/a,Sturm/Hagel,2023-10-18
2211,7843,2023-09-23,2023-09-30,26804.75,0.0,Closed,n/a,Leitungswasser,2023-10-31
2212,7844,2023-10-29,2023-11-02,107122.33,0.0,Closed,n/a,Einbruchdiebstahl,2024-03-01
2213,7849,2024-04-28,2024-05-01,27287.51,0.0,Closed,n/a,Leitungswasser,2024-06-11
2214,7850,2024-03-20,2024-04-03,17162.42,0.0,Closed,n/a,Feuer,2024-04-14
2215,7855,2024-10-06,2024-10-09,5295.62,0.0,Closed,n/a,Einbruchdiebstahl,2024-10-30
2216,7861,2023-05-24,2023-07-05,21926.38,0.0,Closed,n/a,Sturm/Hagel,2023-09-14
2217,7863,2022-07-01,2022-07-05,39837.14,0.0,Closed,n/a,Leitungswasser,2022-11-23
2218,7865,2023-11-20,2023-12-01,75835.85,0.0,Closed,n/a,Leitungswasser,2023-12-21
2219,7870,2023-02-17,2023-02-20,31545.86,0.0,Closed,n/a,Sturm/Hagel,2023-02-24
2220,7871,2024-07-04,2024-07-13,9384.51,0.0,Closed,n/a,Leitungswasser,2024-08-01
2221,7872,2023-08-26,2023-08-26,8353.94,0.0,Closed,n/a,Leitungswasser,2023-10-10
2222,7873,2024-10-21,2024-11-05,14578.22,0.0,Closed,n/a,Sturm/Hagel,2024-11-12
2223,7874,2023-02-22,2023-03-07,10917.22,0.0,Closed,n/a,Sturm/Hagel,2023-06-08
2224,7883,2020-10-30,2020-11-11,19136.27,0.0,Closed,n/a,Sturm/Hagel,2020-11-23
2225,7887,2023-10-29,2023-10-29,57009.44,0.0,Closed,n/a,Sturm/Hagel,2023-11-30
2226,7888,2024-01-08,2024-02-02,15642.26,0.0,Closed,n/a,Leitungswasser,2024-04-09
2227,7891,2023-04-13,2023-04-13,16081.77,0.0,Closed,n/a,Leitungswasser,2023-09-25
2228,7898,2020-08-15,2020-08-18,36230.16,0.0,Closed,n/a,Elementar,2020-10-20
2229,7900,2021-12-29,2021-12-29,53384.78,0.0,Closed,n/a,Sturm/Hagel,2022-01-10
2230,7901,2024-03-18,2024-03-24,24627.74,0.0,Closed,n/a,Sturm/Hagel,2024-05-04
2231,7905,2023-01-16,2023-01-29,20663.98,0.0,Closed,n/a,Einbruchdiebstahl,2023-05-02
2232,7905,2021-10-01,2021-10-10,8036.17,0.0,Closed,n/a,Sturm/Hagel,2021-11-21
2233,7911,2023-03-13,2023-03-17,5173.51,0.0,Closed,n/a,Leitungswasser,2023-03-19
2234,7923,2023-06-05,2023-06-13,5567.8,0.0,Closed,n/a,Leitungswasser,2024-01-12
2235,7924,2023-03-11,2023-03-13,5270.01,0.0,Closed,n/a,Leitungswasser,2023-04-16
2236,7928,2023-02-02,2023-02-10,38071.23,0.0,Closed,n/a,Leitungswasser,2023-09-18
2237,7931,2023-05-08,2023-05-09,29788.88,0.0,Closed,n/a,Einbruchdiebstahl,2023-06-06
2238,7931,2022-02-27,2022-03-22,36513.24,0.0,Closed,n/a,Leitungswasser,2022-04-24
2239,7934,2024-02-27,2024-03-09,39466.1,0.0,Closed,n/a,Feuer,2024-07-13
2240,7935,2023-07-20,2023-07-20,129327.79,0.0,Closed,n/a,Sturm/Hagel,2023-09-12
2241,7938,2023-04-23,2023-04-23,17516.28,0.0,Closed,n/a,Feuer,2023-08-14
2242,7942,2021-11-27,2021-11-27,5240.93,0.0,Closed,n/a,Leitungswasser,2022-01-04
2243,7945,2024-06-15,2024-06-23,134631.91,0.0,Closed,n/a,Einbruchdiebstahl,2024-07-29
2244,7948,2022-08-05,2022-08-08,30094.0,0.0,Closed,n/a,Sturm/Hagel,2022-09-23
2245,7953,2023-02-17,2023-02-22,54292.45,0.0,Closed,n/a,Leitungswasser,2023-02-27
2246,7957,2024-01-19,2024-01-24,30474.69,0.0,Closed,n/a,Einbruchdiebstahl,2024-03-02
2247,7963,2023-10-26,2023-10-27,6233.47,0.0,Closed,n/a,Sturm/Hagel,2023-11-16
2248,7973,2023-07-04,2023-07-07,29872.49,0.0,Closed,n/a,Sturm/Hagel,2023-08-15
2249,7973,2023-08-18,2023-08-25,77911.7,0.0,Closed,n/a,Elementar,2024-01-09
2250,7978,2024-08-03,2024-08-11,52360.95,0.0,Closed,n/a,Leitungswasser,2024-10-24
2251,7980,2024-05-22,2024-07-07,35098.77,9521.36,Open,n/a,Leitungswasser,2025-03-02
2252,7982,2020-09-12,2020-09-14,36020.61,0.0,Closed,n/a,Leitungswasser,2020-10-21
2253,7983,2022-05-11,2022-07-07,6642.93,0.0,Closed,n/a,Leitungswasser,2022-09-03
2254,7984,2021-12-09,2021-12-11,11683.05,0.0,Closed,n/a,Sturm/Hagel,2022-02-07
2255,7984,2021-07-05,2021-09-01,50684.57,0.0,Closed,n/a,Sturm/Hagel,2021-09-02
2256,7984,2022-04-03,2022-04-09,83418.7,0.0,Closed,n/a,Leitungswasser,2022-06-05
2257,7985,2022-09-23,2022-09-26,18048.32,0.0,Closed,n/a,Leitungswasser,2022-12-12
2258,7985,2022-10-07,2022-10-19,4823.37,0.0,Closed,n/a,Einbruchdiebstahl,2023-02-06
2259,7992,2022-01-10,2022-02-07,112573.38,0.0,Closed,n/a,Einbruchdiebstahl,2022-02-23
2260,7995,2022-11-23,2022-12-13,79482.69,0.0,Closed,n/a,Leitungswasser,2022-12-20
2261,7996,2024-06-10,2024-06-15,16221.24,0.0,Closed,n/a,Elementar,2024-06-19
2262,7997,2020-12-02,2020-12-09,90531.76,0.0,Closed,n/a,Sturm/Hagel,2021-04-24
2263,7999,2024-06-08,2024-06-10,8852.71,0.0,Closed,n/a,Leitungswasser,2024-07-05
2264,8002,2024-01-29,2024-02-02,19183.72,0.0,Closed,n/a,Sturm/Hagel,2024-05-18
2265,8002,2024-03-24,2024-03-24,11525.64,0.0,Closed,n/a,Leitungswasser,2024-05-17
2266,8004,2023-04-29,2023-05-04,2393.93,0.0,Closed,n/a,Leitungswasser,2023-07-19
2267,8005,2022-10-30,2022-11-07,13287.89,0.0,Closed,n/a,Leitungswasser,2022-11-17
2268,8005,2023-07-04,2023-07-06,10442.85,0.0,Closed,n/a,Leitungswasser,2023-11-22
2269,8009,2022-04-06,2022-04-21,12589.23,0.0,Closed,n/a,Leitungswasser,2022-05-07
2270,8020,2023-12-02,2023-12-10,15884.13,0.0,Closed,n/a,Einbruchdiebstahl,2024-02-01
2271,8022,2022-05-26,2022-06-06,15024.98,0.0,Closed,n/a,Elementar,2022-08-20
2272,8025,2022-09-03,2022-09-12,4274.68,0.0,Closed,n/a,Leitungswasser,2022-10-14
2273,8025,2022-10-29,2022-10-29,18904.95,0.0,Closed,n/a,Leitungswasser,2023-04-03
2274,8025,2020-10-09,2020-10-13,5059.52,0.0,Closed,n/a,Einbruchdiebstahl,2021-04-17
2275,8036,2020-12-05,2020-12-16,9594.53,0.0,Closed,n/a,Leitungswasser,2021-01-23
2276,8037,2024-02-01,2024-02-07,14727.75,0.0,Closed,n/a,Sturm/Hagel,2024-02-19
2277,8041,2024-04-26,2024-05-30,55362.8,0.0,Closed,n/a,Sturm/Hagel,2024-10-21
2278,8041,2024-04-09,2024-04-13,19470.93,0.0,Closed,n/a,Elementar,2024-05-14
2279,8046,2024-12-23,2024-12-27,5011.48,1257.56,Open,n/a,Leitungswasser,2025-05-29
2280,8047,2021-11-30,2021-12-01,15266.59,0.0,Closed,n/a,Elementar,2022-04-17
2281,8050,2021-04-11,2021-04-17,23064.61,0.0,Closed,n/a,Sturm/Hagel,2021-05-15
2282,8054,2023-12-22,2024-01-04,24687.93,0.0,Closed,n/a,Sturm/Hagel,2024-05-08
2283,8060,2020-12-29,2021-01-01,3349.9,0.0,Closed,n/a,Leitungswasser,2021-04-20
2284,8062,2024-04-14,2024-04-21,24114.08,0.0,Closed,n/a,Leitungswasser,2024-05-02
2285,8062,2022-08-13,2022-08-16,42374.61,0.0,Closed,n/a,Leitungswasser,2022-10-14
2286,8067,2023-02-11,2023-02-15,31330.49,0.0,Closed,n/a,Sturm/Hagel,2023-04-05
2287,8068,2023-11-05,2023-12-20,40670.02,0.0,Closed,n/a,Sturm/Hagel,2024-01-24
2288,8069,2023-03-19,2023-03-27,21670.9,0.0,Closed,n/a,Leitungswasser,2023-04-16
2289,8070,2023-02-12,2023-02-12,21163.94,0.0,Closed,n/a,Sturm/Hagel,2023-04-05
2290,8071,2024-01-23,2024-01-24,90277.36,0.0,Closed,n/a,Sturm/Hagel,2024-01-27
2291,8074,2023-07-10,2023-07-27,5115.67,0.0,Closed,n/a,Leitungswasser,2023-10-15
2292,8076,2021-10-11,2021-10-11,6072.09,0.0,Closed,n/a,Leitungswasser,2022-02-24
2293,8077,2021-07-28,2021-08-09,109092.02,0.0,Closed,n/a,Feuer,2021-11-07
2294,8079,2022-04-18,2022-05-09,15921.44,0.0,Closed,n/a,Leitungswasser,2022-08-26
2295,8082,2023-09-16,2023-09-28,35714.16,0.0,Closed,n/a,Elementar,2023-12-22
2296,8082,2023-07-07,2023-07-26,46829.34,0.0,Closed,n/a,Leitungswasser,2023-08-13
2297,8085,2022-01-16,2022-01-21,103637.65,0.0,Closed,n/a,Elementar,2022-02-10
2298,8085,2022-12-28,2023-01-11,25899.83,0.0,Closed,n/a,Einbruchdiebstahl,2023-01-15
2299,8091,2024-08-08,2024-08-08,7316.81,0.0,Closed,n/a,Sturm/Hagel,2024-12-19
2300,8099,2024-10-24,2024-11-05,2883.99,0.0,Closed,n/a,Leitungswasser,2024-11-05
2301,8101,2024-03-26,2024-04-07,25300.06,0.0,Closed,n/a,Elementar,2024-06-09
2302,8105,2021-09-05,2021-09-09,63221.26,0.0,Closed,n/a,Elementar,2021-10-20
2303,8105,2020-08-05,2020-08-11,5425.78,0.0,Closed,n/a,Leitungswasser,2021-02-08
2304,8108,2024-09-28,2024-10-16,5787.03,0.0,Closed,n/a,Leitungswasser,2024-11-28
2305,8117,2024-08-05,2024-08-19,63928.77,0.0,Closed,n/a,Leitungswasser,2024-10-25
2306,8117,2024-09-06,2024-09-08,15892.79,0.0,Closed,n/a,Leitungswasser,2024-09-23
2307,8118,2021-05-18,2021-05-23,5132.21,0.0,Closed,n/a,Sturm/Hagel,2021-06-24
2308,8119,2023-12-16,2023-12-22,37995.94,0.0,Closed,n/a,Feuer,2024-03-26
2309,8123,2022-01-29,2022-02-15,28968.74,0.0,Closed,n/a,Leitungswasser,2022-05-14
2310,8123,2021-12-30,2022-01-22,48285.79,0.0,Closed,n/a,Einbruchdiebstahl,2022-02-28
2311,8129,2023-05-10,2023-05-15,30708.92,0.0,Closed,n/a,Sturm/Hagel,2023-05-29
2312,8132,2023-12-31,2024-01-13,15142.61,0.0,Closed,n/a,Elementar,2024-03-07
2313,8133,2022-02-18,2022-03-02,42296.64,0.0,Closed,n/a,Leitungswasser,2022-03-09
2314,8140,2022-03-16,2022-03-18,15276.67,0.0,Closed,n/a,Sturm/Hagel,2022-05-16
2315,8144,2024-04-28,2024-04-28,166525.8,0.0,Closed,n/a,Sturm/Hagel,2024-09-05
2316,8145,2022-04-15,2022-04-15,18130.92,0.0,Closed,n/a,Sturm/Hagel,2022-07-25
2317,8150,2023-04-04,2023-04-08,17605.16,0.0,Closed,n/a,Feuer,2023-04-13
2318,8156,2022-07-13,2022-07-23,53010.92,0.0,Closed,n/a,Einbruchdiebstahl,2022-09-06
2319,8170,2023-06-07,2023-07-17,4400.14,0.0,Closed,n/a,Sturm/Hagel,2024-01-27
2320,8172,2024-01-13,2024-01-16,4255.38,0.0,Closed,n/a,Leitungswasser,2024-03-02
2321,8175,2023-05-30,2023-06-11,3631.0,0.0,Closed,n/a,Leitungswasser,2023-07-09
2322,8176,2023-04-14,2023-04-17,14064.38,0.0,Closed,n/a,Sturm/Hagel,2023-04-20
2323,8185,2022-10-07,2022-10-19,8736.62,0.0,Closed,n/a,Leitungswasser,2022-10-23
2324,8187,2020-03-26,2020-03-26,17274.91,0.0,Closed,n/a,Elementar,2020-06-26
2325,8187,2020-03-30,2020-03-30,62849.94,0.0,Closed,n/a,Sturm/Hagel,2020-04-13
2326,8187,2022-01-05,2022-01-19,30381.67,0.0,Closed,n/a,Sturm/Hagel,2022-03-27
2327,8187,2021-09-29,2021-10-04,48929.28,0.0,Closed,n/a,Leitungswasser,2021-10-10
2328,8187,2020-05-26,2020-06-17,7855.72,0.0,Closed,n/a,Einbruchdiebstahl,2020-08-05
2329,8189,2024-01-10,2024-01-19,29851.37,0.0,Closed,n/a,Leitungswasser,2024-02-04
2330,8190,2024-01-03,2024-02-01,105821.42,0.0,Closed,n/a,Elementar,2024-04-10
2331,8193,2024-08-28,2024-09-07,107298.33,0.0,Closed,n/a,Elementar,2024-09-26
2332,8194,2023-03-14,2023-04-07,54792.41,0.0,Closed,n/a,Feuer,2023-04-14
2333,8195,2023-10-15,2023-10-24,34746.11,0.0,Closed,n/a,Leitungswasser,2023-11-06
2334,8207,2021-05-08,2021-05-28,90534.57,0.0,Closed,n/a,Sturm/Hagel,2021-06-22
2335,8209,2020-10-22,2020-11-10,11624.69,0.0,Closed,n/a,Leitungswasser,2020-11-22
2336,8213,2022-09-30,2022-10-06,26754.32,0.0,Closed,n/a,Leitungswasser,2023-02-02
2337,8215,2023-11-29,2023-12-02,8789.21,0.0,Closed,n/a,Leitungswasser,2024-01-17
2338,8222,2022-02-05,2022-02-06,12315.97,0.0,Closed,n/a,Leitungswasser,2022-02-19
2339,8222,2020-11-05,2020-11-11,57381.99,0.0,Closed,n/a,Leitungswasser,2020-12-16
2340,8226,2022-11-22,2022-11-22,31494.24,0.0,Closed,n/a,Leitungswasser,2022-12-23
2341,8233,2024-10-02,2024-10-21,34492.68,0.0,Closed,n/a,Leitungswasser,2024-12-30
2342,8241,2022-12-28,2022-12-29,8694.78,0.0,Closed,n/a,Leitungswasser,2023-01-06
2343,8244,2023-02-08,2023-03-03,3636.05,0.0,Closed,n/a,Feuer,2023-08-15
2344,8246,2021-03-16,2021-04-14,6263.33,0.0,Closed,n/a,Einbruchdiebstahl,2021-07-03
2345,8247,2023-08-22,2023-10-01,52287.45,0.0,Closed,n/a,Feuer,2023-10-13
2346,8251,2020-10-21,2020-11-22,17264.05,0.0,Closed,n/a,Elementar,2021-01-28
2347,8259,2020-04-02,2020-04-13,13261.2,0.0,Closed,n/a,Leitungswasser,2020-07-07
2348,8260,2024-12-24,2025-01-01,21503.94,1655.33,Open,n/a,Feuer,2025-05-06
2349,8260,2024-02-28,2024-03-04,22932.01,0.0,Closed,n/a,Sturm/Hagel,2024-03-05
2350,8263,2023-09-18,2023-10-29,4671.59,0.0,Closed,n/a,Feuer,2023-11-28
2351,8266,2022-12-24,2022-12-27,51571.41,0.0,Closed,n/a,Leitungswasser,2023-01-15
2352,8269,2021-11-11,2021-11-20,5696.71,0.0,Closed,n/a,Sturm/Hagel,2022-01-21
2353,8281,2023-08-30,2023-09-06,37696.88,0.0,Closed,n/a,Feuer,2023-10-17
2354,8284,2022-08-19,2022-08-29,13925.55,0.0,Closed,n/a,Leitungswasser,2022-09-07
2355,8286,2022-11-22,2022-11-24,13993.44,0.0,Closed,n/a,Sturm/Hagel,2023-01-13
2356,8286,2022-03-07,2022-03-19,28571.03,0.0,Closed,n/a,Elementar,2022-06-26
2357,8291,2023-08-13,2023-08-17,23904.75,0.0,Closed,n/a,Elementar,2023-09-22
2358,8293,2020-02-20,2020-03-02,26661.75,0.0,Closed,n/a,Leitungswasser,2020-03-21
2359,8294,2023-12-20,2023-12-22,76794.6,0.0,Closed,n/a,Elementar,2024-01-08
2360,8298,2023-05-21,2023-05-24,21639.24,0.0,Closed,n/a,Leitungswasser,2023-07-03
2361,8299,2022-11-04,2022-11-06,59999.95,0.0,Closed,n/a,Leitungswasser,2022-12-17
2362,8306,2023-04-09,2023-04-18,8731.59,0.0,Closed,n/a,Sturm/Hagel,2023-04-23
2363,8308,2023-08-02,2023-09-03,27391.76,0.0,Closed,n/a,Leitungswasser,2024-02-03
2364,8309,2022-12-05,2022-12-07,5109.08,0.0,Closed,n/a,Leitungswasser,2022-12-15
2365,8310,2024-08-19,2024-08-29,40519.55,0.0,Closed,n/a,Leitungswasser,2024-08-29
2366,8324,2024-06-25,2024-06-28,35133.09,0.0,Closed,n/a,Leitungswasser,2024-08-01
2367,8325,2024-11-06,2024-11-19,4247.76,1820.64,Open,n/a,Leitungswasser,2025-01-08
2368,8326,2021-06-03,2021-06-12,96357.44,0.0,Closed,n/a,Leitungswasser,2021-06-13
2369,8327,2024-01-06,2024-01-08,53098.11,0.0,Closed,n/a,Leitungswasser,2024-01-09
2370,8328,2020-04-28,2020-05-03,22122.33,0.0,Closed,n/a,Leitungswasser,2021-01-04
2371,8345,2021-11-22,2021-12-04,54829.15,0.0,Closed,n/a,Elementar,2022-01-07
2372,8345,2021-06-08,2021-06-14,27619.53,0.0,Closed,n/a,Feuer,2022-01-24
2373,8351,2022-10-23,2022-11-04,59737.43,0.0,Closed,n/a,Leitungswasser,2022-12-15
2374,8351,2023-01-13,2023-01-29,29651.33,0.0,Closed,n/a,Einbruchdiebstahl,2023-02-26
2375,8353,2024-11-14,2024-11-22,36285.1,19260.28,Open,n/a,Sturm/Hagel,2025-03-04
2376,8353,2023-02-05,2023-02-10,26273.25,0.0,Closed,n/a,Leitungswasser,2023-06-03
2377,8365,2023-02-21,2023-02-26,15796.41,0.0,Closed,n/a,Leitungswasser,2023-03-06
2378,8368,2020-09-15,2020-09-19,9422.07,0.0,Closed,n/a,Elementar,2020-11-25
2379,8368,2021-04-03,2021-04-06,10837.1,0.0,Closed,n/a,Einbruchdiebstahl,2021-05-13
2380,8369,2023-01-27,2023-02-18,7515.27,0.0,Closed,n/a,Sturm/Hagel,2023-04-14
2381,8370,2022-07-20,2022-08-02,100581.11,0.0,Closed,n/a,Einbruchdiebstahl,2022-08-21
2382,8375,2021-12-15,2021-12-25,29514.01,0.0,Closed,n/a,Feuer,2022-02-23
2383,8375,2023-07-06,2023-07-12,14069.14,0.0,Closed,n/a,Sturm/Hagel,2023-07-30
2384,8378,2024-05-20,2024-05-23,23462.6,0.0,Closed,n/a,Sturm/Hagel,2024-10-10
2385,8379,2024-10-08,2024-10-08,50573.64,6671.97,Open,n/a,Einbruchdiebstahl,2025-02-13
2386,8381,2023-07-03,2023-07-04,23661.67,0.0,Closed,n/a,Sturm/Hagel,2023-08-02
2387,8383,2024-05-22,2024-05-25,15888.02,0.0,Closed,n/a,Sturm/Hagel,2024-07-19
2388,8392,2023-09-14,2023-10-09,13864.15,0.0,Closed,n/a,Einbruchdiebstahl,2024-01-12
2389,8398,2022-12-15,2022-12-16,174200.05,0.0,Closed,n/a,Feuer,2022-12-30
2390,8398,2023-11-02,2023-11-02,23324.86,0.0,Closed,n/a,Sturm/Hagel,2023-12-25
2391,8400,2022-08-07,2022-08-17,13475.67,0.0,Closed,n/a,Leitungswasser,2022-10-27
2392,8401,2021-03-01,2021-03-19,56280.21,0.0,Closed,n/a,Elementar,2021-03-20
2393,8401,2021-08-11,2021-08-18,3614.23,0.0,Closed,n/a,Leitungswasser,2021-09-29
2394,8403,2024-01-29,2024-02-01,9972.35,0.0,Closed,n/a,Feuer,2024-02-18
2395,8405,2021-09-24,2021-09-27,76673.99,0.0,Closed,n/a,Sturm/Hagel,2021-11-04
2396,8405,2021-09-10,2021-09-19,8086.77,0.0,Closed,n/a,Leitungswasser,2021-09-23
2397,8406,2021-04-06,2021-04-15,38763.31,0.0,Closed,n/a,Leitungswasser,2021-04-18
2398,8417,2022-09-03,2022-09-09,67573.81,0.0,Closed,n/a,Sturm/Hagel,2022-09-09
2399,8417,2021-06-18,2021-06-21,41791.41,0.0,Closed,n/a,Sturm/Hagel,2021-08-27
2400,8419,2023-06-24,2023-07-12,2911.92,0.0,Closed,n/a,Leitungswasser,2023-08-13
2401,8421,2022-07-21,2022-07-21,38706.48,0.0,Closed,n/a,Leitungswasser,2022-08-22
2402,8421,2024-04-21,2024-05-02,73871.2,0.0,Closed,n/a,Feuer,2024-09-13
2403,8427,2022-02-18,2022-03-14,12336.4,0.0,Closed,n/a,Sturm/Hagel,2022-07-31
2404,8433,2022-04-30,2022-05-05,17099.69,0.0,Closed,n/a,Leitungswasser,2022-05-28
2405,8441,2022-06-18,2022-06-20,10132.33,0.0,Closed,n/a,Sturm/Hagel,2023-01-23
2406,8445,2022-10-07,2022-10-12,7060.21,0.0,Closed,n/a,Leitungswasser,2022-12-02
2407,8448,2024-02-08,2024-02-16,31138.11,0.0,Closed,n/a,Sturm/Hagel,2024-04-07
2408,8450,2023-12-06,2023-12-12,3372.39,0.0,Closed,n/a,Feuer,2024-01-19
2409,8453,2023-12-02,2023-12-13,45435.12,0.0,Closed,n/a,Leitungswasser,2024-08-10
2410,8460,2022-03-13,2022-03-14,274288.41,0.0,Closed,n/a,Sturm/Hagel,2022-03-14
2411,8461,2021-03-29,2021-04-06,27144.87,0.0,Closed,n/a,Einbruchdiebstahl,2021-04-08
2412,8461,2021-10-20,2021-10-22,87379.55,0.0,Closed,n/a,Leitungswasser,2021-11-27
2413,8462,2022-04-12,2022-04-16,7119.89,0.0,Closed,n/a,Leitungswasser,2022-09-01
2414,8462,2021-08-03,2021-08-23,41273.94,0.0,Closed,n/a,Sturm/Hagel,2021-09-06
2415,8462,2021-11-14,2021-12-09,45083.16,0.0,Closed,n/a,Leitungswasser,2022-02-02
2416,8463,2021-12-10,2021-12-25,8953.23,0.0,Closed,n/a,Sturm/Hagel,2022-01-03
2417,8465,2024-04-17,2024-04-19,9680.25,0.0,Closed,n/a,Einbruchdiebstahl,2024-05-09
2418,8469,2023-03-12,2023-03-16,13352.12,0.0,Closed,n/a,Feuer,2023-04-05
2419,8472,2023-07-19,2023-08-04,16281.54,0.0,Closed,n/a,Feuer,2023-08-22
2420,8479,2020-06-09,2020-06-29,14188.63,0.0,Closed,n/a,Leitungswasser,2020-08-18
2421,8484,2024-02-16,2024-03-15,92472.38,0.0,Closed,n/a,Leitungswasser,2024-03-25
2422,8487,2023-01-06,2023-02-05,86728.47,0.0,Closed,n/a,Sturm/Hagel,2023-05-29
2423,8488,2023-02-05,2023-02-11,29175.97,0.0,Closed,n/a,Feuer,2023-02-27
2424,8488,2024-02-29,2024-03-08,11044.03,0.0,Closed,n/a,Leitungswasser,2024-07-11
2425,8500,2024-11-28,2024-11-28,20432.72,3699.34,Open,n/a,Feuer,2025-01-06
2426,8500,2024-07-19,2024-07-27,30903.33,0.0,Closed,n/a,Leitungswasser,2024-12-09
2427,8500,2023-09-20,2023-09-22,21299.33,0.0,Closed,n/a,Sturm/Hagel,2023-12-04
2428,8501,2023-12-06,2023-12-12,14208.59,0.0,Closed,n/a,Leitungswasser,2023-12-30
2429,8505,2024-04-15,2024-04-18,46930.95,0.0,Closed,n/a,Feuer,2024-07-22
2430,8507,2024-04-06,2024-04-16,4305.62,0.0,Closed,n/a,Feuer,2024-08-18
2431,8511,2021-04-02,2021-04-06,4086.05,0.0,Closed,n/a,Feuer,2021-05-30
2432,8511,2022-11-20,2022-11-21,8084.45,0.0,Closed,n/a,Leitungswasser,2022-11-25
2433,8521,2021-04-19,2021-05-07,5203.99,0.0,Closed,n/a,Leitungswasser,2021-06-27
2434,8521,2024-02-10,2024-02-29,99326.05,0.0,Closed,n/a,Einbruchdiebstahl,2024-05-10
2435,8521,2022-09-10,2022-09-12,10259.29,0.0,Closed,n/a,Sturm/Hagel,2022-10-26
2436,8524,2023-09-17,2023-10-08,20265.08,0.0,Closed,n/a,Leitungswasser,2023-10-08
2437,8530,2024-01-18,2024-01-19,29006.29,0.0,Closed,n/a,Feuer,2024-04-08
2438,8531,2024-11-28,2024-12-08,52668.78,16484.26,Open,n/a,Elementar,2025-04-12
2439,8541,2021-02-28,2021-03-26,10169.08,0.0,Closed,n/a,Feuer,2021-04-29
2440,8546,2024-11-19,2024-11-21,22385.34,0.0,Closed,n/a,Leitungswasser,2024-12-09
2441,8557,2020-07-02,2020-07-30,10910.3,0.0,Closed,n/a,Sturm/Hagel,2020-08-29
2442,8559,2021-07-03,2021-07-12,12731.56,0.0,Closed,n/a,Sturm/Hagel,2021-09-24
2443,8560,2021-12-26,2022-01-09,27288.59,0.0,Closed,n/a,Feuer,2022-03-20
2444,8565,2022-02-09,2022-02-10,67779.77,0.0,Closed,n/a,Sturm/Hagel,2022-02-12
2445,8569,2022-07-28,2022-07-30,9461.32,0.0,Closed,n/a,Feuer,2022-08-14
2446,8572,2023-03-18,2023-04-11,2389.06,0.0,Closed,n/a,Sturm/Hagel,2023-09-01
2447,8578,2021-10-13,2021-10-14,11579.21,0.0,Closed,n/a,Leitungswasser,2021-11-10
2448,8579,2021-05-12,2021-05-23,42661.66,0.0,Closed,n/a,Elementar,2021-06-03
2449,8581,2020-05-20,2020-05-29,72970.74,0.0,Closed,n/a,Sturm/Hagel,2021-03-19
2450,8592,2024-04-20,2024-05-04,19364.27,0.0,Closed,n/a,Sturm/Hagel,2024-05-21
2451,8597,2020-09-20,2020-09-20,61486.31,0.0,Closed,n/a,Sturm/Hagel,2021-01-07
2452,8605,2022-08-01,2022-08-25,19899.91,0.0,Closed,n/a,Leitungswasser,2022-09-02
2453,8610,2024-02-23,2024-03-22,72673.66,0.0,Closed,n/a,Feuer,2024-03-24
2454,8612,2021-09-30,2021-10-04,39908.93,0.0,Closed,n/a,Sturm/Hagel,2021-10-23
2455,8614,2021-06-23,2021-07-05,88166.99,0.0,Closed,n/a,Elementar,2021-08-25
2456,8615,2022-12-09,2022-12-21,189424.14,0.0,Closed,n/a,Leitungswasser,2023-03-15
2457,8615,2023-08-16,2023-08-31,227913.01,0.0,Closed,n/a,Elementar,2023-09-10
2458,8616,2021-09-14,2021-09-20,28808.29,0.0,Closed,n/a,Feuer,2021-10-27
2459,8625,2024-01-26,2024-01-26,24886.87,0.0,Closed,n/a,Leitungswasser,2024-03-19
2460,8627,2023-12-09,2023-12-26,66278.87,0.0,Closed,n/a,Leitungswasser,2024-03-10
2461,8628,2023-06-11,2023-06-20,131775.21,0.0,Closed,n/a,Leitungswasser,2024-03-07
