policy_id,factor_name,factor_level
8451,gebaeudeart,DHH
8451,sicherungen,Erweitert
8451,hochwasserzone,HWZ0
8451,roof_material,Blech
8451,heizung,Wärmepumpe
8452,plz_zone,D
8452,baujahr_klasse,1980-1999
8452,dachart,Flach
8452,nutzung,Eigennutzung
8452,gebaeudeart,EFH
8452,sicherungen,Standard
8452,hochwasserzone,HWZ3
8452,roof_material,Schiefer
8452,heizung,Fernwärme
8453,plz_zone,C
8453,baujahr_klasse,1980-1999
8453,dachart,Flach
8453,nutzung,Eigennutzung
8453,gebaeudeart,MFH
8453,sicherungen,Erweitert
8453,hochwasserzone,HWZ0
8453,roof_material,Ziegel
8453,heizung,Fernwärme
8454,plz_zone,B
8454,baujahr_klasse,2000-2009
8454,dachart,Sattel
8454,nutzung,Vermietet
8454,gebaeudeart,Reihenhaus
8454,sicherungen,Standard
8454,hochwasserzone,HWZ1
8454,roof_material,Schiefer
8454,heizung,Wärmepumpe
8455,plz_zone,D
8455,baujahr_klasse,2000-2009
8455,dachart,Flach
8455,nutzung,Vermietet
8455,gebaeudeart,Reihenhaus
8455,sicherungen,Standard
8455,hochwasserzone,HWZ2
8455,roof_material,Schiefer
8455,heizung,Fernwärme
8456,plz_zone,B
8456,baujahr_klasse,<1950
8456,dachart,Sattel
8456,nutzung,Eigennutzung
8456,gebaeudeart,DHH
8456,sicherungen,Standard
8456,hochwasserzone,HWZ1
8456,roof_material,Ziegel
8456,heizung,Fernwärme
8457,plz_zone,B
8457,baujahr_klasse,1980-1999
8457,dachart,Flach
8457,nutzung,Eigennutzung
8457,gebaeudeart,Reihenhaus
8457,sicherungen,Erweitert
8457,hochwasserzone,HWZ0
8457,roof_material,Ziegel
8457,heizung,Gas
8458,plz_zone,B
8458,baujahr_klasse,<1950
8458,dachart,Flach
8458,nutzung,Eigennutzung
8458,gebaeudeart,EFH
8458,sicherungen,Standard
8458,hochwasserzone,HWZ2
8458,roof_material,Schiefer
8458,heizung,Wärmepumpe
8459,plz_zone,A
8459,baujahr_klasse,2000-2009
8459,dachart,Flach
8459,nutzung,Eigennutzung
8459,gebaeudeart,MFH
8459,sicherungen,Erweitert
8459,hochwasserzone,HWZ0
8459,roof_material,Ziegel
8459,heizung,Gas
8460,plz_zone,B
8460,baujahr_klasse,2010+
8460,dachart,Sattel
8460,nutzung,Vermietet
8460,gebaeudeart,MFH
8460,sicherungen,Standard
8460,hochwasserzone,HWZ2
8460,roof_material,Schiefer
8460,heizung,Oel
8461,plz_zone,D
8461,baujahr_klasse,<1950
8461,dachart,Walmdach
8461,nutzung,Vermietet
8461,gebaeudeart,MFH
8461,sicherungen,Erweitert
8461,hochwasserzone,HWZ1
8461,roof_material,Schiefer
8461,heizung,Fernwärme
8462,plz_zone,B
8462,baujahr_klasse,<1950
8462,dachart,Flach
8462,nutzung,Vermietet
8462,gebaeudeart,MFH
8462,sicherungen,Standard
8462,hochwasserzone,HWZ3
8462,roof_material,Schiefer
8462,heizung,Wärmepumpe
8463,plz_zone,D
8463,baujahr_klasse,2000-2009
8463,dachart,Sattel
8463,nutzung,Vermietet
8463,gebaeudeart,EFH
8463,sicherungen,Erweitert
8463,hochwasserzone,HWZ3
8463,roof_material,Ziegel
8463,heizung,Wärmepumpe
8464,plz_zone,B
8464,baujahr_klasse,1950-1979
8464,dachart,Flach
8464,nutzung,Eigennutzung
8464,gebaeudeart,Reihenhaus
8464,sicherungen,Erweitert
8464,hochwasserzone,HWZ2
8464,roof_material,Schiefer
8464,heizung,Fernwärme
8465,plz_zone,B
8465,baujahr_klasse,<1950
8465,dachart,Walmdach
8465,nutzung,Vermietet
8465,gebaeudeart,EFH
8465,sicherungen,Standard
8465,hochwasserzone,HWZ0
8465,roof_material,Blech
8465,heizung,Fernwärme
8466,plz_zone,D
8466,baujahr_klasse,<1950
8466,dachart,Sattel
8466,nutzung,Eigennutzung
8466,gebaeudeart,MFH
8466,sicherungen,Standard
8466,hochwasserzone,HWZ3
8466,roof_material,Schiefer
8466,heizung,Oel
8467,plz_zone,D
8467,baujahr_klasse,<1950
8467,dachart,Walmdach
8467,nutzung,Eigennutzung
8467,gebaeudeart,EFH
8467,sicherungen,Erweitert
8467,hochwasserzone,HWZ2
8467,roof_material,Blech
8467,heizung,Wärmepumpe
8468,plz_zone,D
8468,baujahr_klasse,1950-1979
8468,dachart,Flach
8468,nutzung,Eigennutzung
8468,gebaeudeart,EFH
8468,sicherungen,Standard
8468,hochwasserzone,HWZ0
8468,roof_material,Bitumen
8468,heizung,Fernwärme
8469,plz_zone,A
8469,baujahr_klasse,2010+
8469,dachart,Walmdach
8469,nutzung,Vermietet
8469,gebaeudeart,DHH
8469,sicherungen,Erweitert
8469,hochwasserzone,HWZ3
8469,roof_material,Bitumen
8469,heizung,Oel
8470,plz_zone,C
8470,baujahr_klasse,2000-2009
8470,dachart,Flach
8470,nutzung,Vermietet
8470,gebaeudeart,DHH
8470,sicherungen,Standard
8470,hochwasserzone,HWZ1
8470,roof_material,Ziegel
8470,heizung,Gas
8471,plz_zone,D
8471,baujahr_klasse,<1950
8471,dachart,Flach
8471,nutzung,Vermietet
8471,gebaeudeart,EFH
8471,sicherungen,Erweitert
8471,hochwasserzone,HWZ2
8471,roof_material,Bitumen
8471,heizung,Wärmepumpe
8472,plz_zone,A
8472,baujahr_klasse,1950-1979
8472,dachart,Walmdach
8472,nutzung,Vermietet
8472,gebaeudeart,Reihenhaus
8472,sicherungen,Erweitert
8472,hochwasserzone,HWZ1
8472,roof_material,Ziegel
8472,heizung,Wärmepumpe
8473,plz_zone,C
8473,baujahr_klasse,2000-2009
8473,dachart,Flach
8473,nutzung,Eigennutzung
8473,gebaeudeart,MFH
8473,sicherungen,Erweitert
8473,hochwasserzone,HWZ3
8473,roof_material,Schiefer
8473,heizung,Oel
8474,plz_zone,A
8474,baujahr_klasse,<1950
8474,dachart,Sattel
8474,nutzung,Eigennutzung
8474,gebaeudeart,EFH
8474,sicherungen,Standard
8474,hochwasserzone,HWZ3
8474,roof_material,Bitumen
8474,heizung,Fernwärme
8475,plz_zone,C
8475,baujahr_klasse,<1950
8475,dachart,Walmdach
8475,nutzung,Vermietet
8475,gebaeudeart,DHH
8475,sicherungen,Erweitert
8475,hochwasserzone,HWZ2
8475,roof_material,Schiefer
8475,heizung,Fernwärme
8476,plz_zone,B
8476,baujahr_klasse,1980-1999
8476,dachart,Sattel
8476,nutzung,Vermietet
8476,gebaeudeart,EFH
8476,sicherungen,Standard
8476,hochwasserzone,HWZ3
8476,roof_material,Schiefer
8476,heizung,Oel
8477,plz_zone,A
8477,baujahr_klasse,<1950
8477,dachart,Sattel
8477,nutzung,Vermietet
8477,gebaeudeart,Reihenhaus
8477,sicherungen,Standard
8477,hochwasserzone,HWZ2
8477,roof_material,Bitumen
8477,heizung,Oel
8478,plz_zone,B
8478,baujahr_klasse,2000-2009
8478,dachart,Walmdach
8478,nutzung,Eigennutzung
8478,gebaeudeart,MFH
8478,sicherungen,Standard
8478,hochwasserzone,HWZ0
8478,roof_material,Blech
8478,heizung,Fernwärme
8479,plz_zone,A
8479,baujahr_klasse,1950-1979
8479,dachart,Walmdach
8479,nutzung,Eigennutzung
8479,gebaeudeart,Reihenhaus
8479,sicherungen,Erweitert
8479,hochwasserzone,HWZ3
8479,roof_material,Blech
8479,heizung,Gas
8480,plz_zone,B
8480,baujahr_klasse,2010+
8480,dachart,Flach
8480,nutzung,Eigennutzung
8480,gebaeudeart,EFH
8480,sicherungen,Erweitert
8480,hochwasserzone,HWZ0
8480,roof_material,Schiefer
8480,heizung,Oel
8481,plz_zone,A
8481,baujahr_klasse,<1950
8481,dachart,Walmdach
8481,nutzung,Eigennutzung
8481,gebaeudeart,MFH
8481,sicherungen,Standard
8481,hochwasserzone,HWZ0
8481,roof_material,Schiefer
8481,heizung,Fernwärme
8482,plz_zone,D
8482,baujahr_klasse,2000-2009
8482,dachart,Flach
8482,nutzung,Eigennutzung
8482,gebaeudeart,Reihenhaus
8482,sicherungen,Erweitert
8482,hochwasserzone,HWZ2
8482,roof_material,Ziegel
8482,heizung,Fernwärme
8483,plz_zone,A
8483,baujahr_klasse,1980-1999
8483,dachart,Flach
8483,nutzung,Vermietet
8483,gebaeudeart,Reihenhaus
8483,sicherungen,Standard
8483,hochwasserzone,HWZ0
8483,roof_material,Blech
8483,heizung,Gas
8484,plz_zone,C
8484,baujahr_klasse,1950-1979
8484,dachart,Flach
8484,nutzung,Vermietet
8484,gebaeudeart,DHH
8484,sicherungen,Standard
8484,hochwasserzone,HWZ1
8484,roof_material,Blech
8484,heizung,Wärmepumpe
8485,plz_zone,D
8485,baujahr_klasse,2000-2009
8485,dachart,Walmdach
8485,nutzung,Eigennutzung
8485,gebaeudeart,Reihenhaus
8485,sicherungen,Standard
8485,hochwasserzone,HWZ3
8485,roof_material,Blech
8485,heizung,Gas
8486,plz_zone,C
8486,baujahr_klasse,1980-1999
8486,dachart,Sattel
8486,nutzung,Eigennutzung
8486,gebaeudeart,DHH
8486,sicherungen,Standard
8486,hochwasserzone,HWZ3
8486,roof_material,Bitumen
8486,heizung,Gas
8487,plz_zone,A
8487,baujahr_klasse,<1950
8487,dachart,Walmdach
8487,nutzung,Eigennutzung
8487,gebaeudeart,MFH
8487,sicherungen,Standard
8487,hochwasserzone,HWZ1
8487,roof_material,Blech
8487,heizung,Wärmepumpe
8488,plz_zone,D
8488,baujahr_klasse,1980-1999
8488,dachart,Walmdach
8488,nutzung,Vermietet
8488,gebaeudeart,MFH
8488,sicherungen,Standard
8488,hochwasserzone,HWZ1
8488,roof_material,Schiefer
8488,heizung,Oel
8489,plz_zone,A
8489,baujahr_klasse,2010+
8489,dachart,Flach
8489,nutzung,Eigennutzung
8489,gebaeudeart,DHH
8489,sicherungen,Standard
8489,hochwasserzone,HWZ2
8489,roof_material,Ziegel
8489,heizung,Wärmepumpe
8490,plz_zone,C
8490,baujahr_klasse,<1950
8490,dachart,Walmdach
8490,nutzung,Vermietet
8490,gebaeudeart,EFH
8490,sicherungen,Standard
8490,hochwasserzone,HWZ1
8490,roof_material,Schiefer
8490,heizung,Wärmepumpe
8491,plz_zone,D
8491,baujahr_klasse,2010+
8491,dachart,Flach
8491,nutzung,Vermietet
8491,gebaeudeart,EFH
8491,sicherungen,Erweitert
8491,hochwasserzone,HWZ3
8491,roof_material,Ziegel
8491,heizung,Fernwärme
8492,plz_zone,B
8492,baujahr_klasse,2010+
8492,dachart,Sattel
8492,nutzung,Eigennutzung
8492,gebaeudeart,Reihenhaus
8492,sicherungen,Standard
8492,hochwasserzone,HWZ0
8492,roof_material,Ziegel
8492,heizung,Fernwärme
8493,plz_zone,D
8493,baujahr_klasse,1980-1999
8493,dachart,Sattel
8493,nutzung,Vermietet
8493,gebaeudeart,MFH
8493,sicherungen,Standard
8493,hochwasserzone,HWZ2
8493,roof_material,Ziegel
8493,heizung,Fernwärme
8494,plz_zone,C
8494,baujahr_klasse,1980-1999
8494,dachart,Walmdach
8494,nutzung,Vermietet
8494,gebaeudeart,EFH
8494,sicherungen,Erweitert
8494,hochwasserzone,HWZ1
8494,roof_material,Ziegel
8494,heizung,Wärmepumpe
8495,plz_zone,C
8495,baujahr_klasse,2010+
8495,dachart,Walmdach
8495,nutzung,Eigennutzung
8495,gebaeudeart,Reihenhaus
8495,sicherungen,Erweitert
8495,hochwasserzone,HWZ3
8495,roof_material,Ziegel
8495,heizung,Wärmepumpe
8496,plz_zone,C
8496,baujahr_klasse,1980-1999
8496,dachart,Sattel
8496,nutzung,Vermietet
8496,gebaeudeart,DHH
8496,sicherungen,Standard
8496,hochwasserzone,HWZ1
8496,roof_material,Schiefer
8496,heizung,Gas
8497,plz_zone,B
8497,baujahr_klasse,1980-1999
8497,dachart,Flach
8497,nutzung,Eigennutzung
8497,gebaeudeart,DHH
8497,sicherungen,Erweitert
8497,hochwasserzone,HWZ2
8497,roof_material,Blech
8497,heizung,Oel
8498,plz_zone,B
8498,baujahr_klasse,2010+
8498,dachart,Walmdach
8498,nutzung,Vermietet
8498,gebaeudeart,DHH
8498,sicherungen,Standard
8498,hochwasserzone,HWZ2
8498,roof_material,Blech
8498,heizung,Gas
8499,plz_zone,B
8499,baujahr_klasse,<1950
8499,dachart,Flach
8499,nutzung,Vermietet
8499,gebaeudeart,MFH
8499,sicherungen,Standard
8499,hochwasserzone,HWZ0
8499,roof_material,Blech
8499,heizung,Fernwärme
8500,plz_zone,A
8500,baujahr_klasse,1980-1999
8500,dachart,Walmdach
8500,nutzung,Vermietet
8500,gebaeudeart,DHH
8500,sicherungen,Standard
8500,hochwasserzone,HWZ2
8500,roof_material,Schiefer
8500,heizung,Oel
8501,plz_zone,A
8501,baujahr_klasse,1980-1999
8501,dachart,Sattel
8501,nutzung,Vermietet
8501,gebaeudeart,MFH
8501,sicherungen,Erweitert
8501,hochwasserzone,HWZ2
8501,roof_material,Bitumen
8501,heizung,Gas
8502,plz_zone,A
8502,baujahr_klasse,2000-2009
8502,dachart,Walmdach
8502,nutzung,Vermietet
8502,gebaeudeart,EFH
8502,sicherungen,Standard
8502,hochwasserzone,HWZ3
8502,roof_material,Ziegel
8502,heizung,Gas
8503,plz_zone,C
8503,baujahr_klasse,1950-1979
8503,dachart,Sattel
8503,nutzung,Eigennutzung
8503,gebaeudeart,MFH
8503,sicherungen,Erweitert
8503,hochwasserzone,HWZ1
8503,roof_material,Blech
8503,heizung,Fernwärme
8504,plz_zone,C
8504,baujahr_klasse,2000-2009
8504,dachart,Sattel
8504,nutzung,Eigennutzung
8504,gebaeudeart,MFH
8504,sicherungen,Standard
8504,hochwasserzone,HWZ1
8504,roof_material,Ziegel
8504,heizung,Oel
8505,plz_zone,C
8505,baujahr_klasse,1980-1999
8505,dachart,Flach
8505,nutzung,Vermietet
8505,gebaeudeart,DHH
8505,sicherungen,Standard
8505,hochwasserzone,HWZ0
8505,roof_material,Schiefer
8505,heizung,Wärmepumpe
8506,plz_zone,A
8506,baujahr_klasse,1980-1999
8506,dachart,Flach
8506,nutzung,Eigennutzung
8506,gebaeudeart,MFH
8506,sicherungen,Erweitert
8506,hochwasserzone,HWZ0
8506,roof_material,Blech
8506,heizung,Gas
8507,plz_zone,B
8507,baujahr_klasse,<1950
8507,dachart,Walmdach
8507,nutzung,Vermietet
8507,gebaeudeart,DHH
8507,sicherungen,Erweitert
8507,hochwasserzone,HWZ2
8507,roof_material,Blech
8507,heizung,Oel
8508,plz_zone,D
8508,baujahr_klasse,2010+
8508,dachart,Flach
8508,nutzung,Eigennutzung
8508,gebaeudeart,DHH
8508,sicherungen,Erweitert
8508,hochwasserzone,HWZ1
8508,roof_material,Bitumen
8508,heizung,Oel
8509,plz_zone,B
8509,baujahr_klasse,1980-1999
8509,dachart,Flach
8509,nutzung,Vermietet
8509,gebaeudeart,Reihenhaus
8509,sicherungen,Standard
8509,hochwasserzone,HWZ2
8509,roof_material,Ziegel
8509,heizung,Gas
8510,plz_zone,C
8510,baujahr_klasse,2000-2009
8510,dachart,Walmdach
8510,nutzung,Vermietet
8510,gebaeudeart,Reihenhaus
8510,sicherungen,Erweitert
8510,hochwasserzone,HWZ3
8510,roof_material,Schiefer
8510,heizung,Gas
8511,plz_zone,C
8511,baujahr_klasse,<1950
8511,dachart,Walmdach
8511,nutzung,Eigennutzung
8511,gebaeudeart,Reihenhaus
8511,sicherungen,Erweitert
8511,hochwasserzone,HWZ1
8511,roof_material,Schiefer
8511,heizung,Fernwärme
8512,plz_zone,B
8512,baujahr_klasse,1950-1979
8512,dachart,Sattel
8512,nutzung,Eigennutzung
8512,gebaeudeart,MFH
8512,sicherungen,Erweitert
8512,hochwasserzone,HWZ3
8512,roof_material,Blech
8512,heizung,Oel
8513,plz_zone,A
8513,baujahr_klasse,1950-1979
8513,dachart,Sattel
8513,nutzung,Vermietet
8513,gebaeudeart,Reihenhaus
8513,sicherungen,Erweitert
8513,hochwasserzone,HWZ2
8513,roof_material,Schiefer
8513,heizung,Wärmepumpe
8514,plz_zone,A
8514,baujahr_klasse,2000-2009
8514,dachart,Sattel
8514,nutzung,Eigennutzung
8514,gebaeudeart,Reihenhaus
8514,sicherungen,Erweitert
8514,hochwasserzone,HWZ2
8514,roof_material,Schiefer
8514,heizung,Fernwärme
8515,plz_zone,C
8515,baujahr_klasse,1950-1979
8515,dachart,Flach
8515,nutzung,Vermietet
8515,gebaeudeart,MFH
8515,sicherungen,Standard
8515,hochwasserzone,HWZ2
8515,roof_material,Bitumen
8515,heizung,Fernwärme
8516,plz_zone,D
8516,baujahr_klasse,2010+
8516,dachart,Sattel
8516,nutzung,Vermietet
8516,gebaeudeart,EFH
8516,sicherungen,Standard
8516,hochwasserzone,HWZ1
8516,roof_material,Bitumen
8516,heizung,Oel
8517,plz_zone,B
8517,baujahr_klasse,2000-2009
8517,dachart,Sattel
8517,nutzung,Eigennutzung
8517,gebaeudeart,DHH
8517,sicherungen,Standard
8517,hochwasserzone,HWZ3
8517,roof_material,Blech
8517,heizung,Oel
8518,plz_zone,B
8518,baujahr_klasse,1980-1999
8518,dachart,Walmdach
8518,nutzung,Vermietet
8518,gebaeudeart,MFH
8518,sicherungen,Standard
8518,hochwasserzone,HWZ2
8518,roof_material,Bitumen
8518,heizung,Gas
8519,plz_zone,B
8519,baujahr_klasse,2010+
8519,dachart,Sattel
8519,nutzung,Eigennutzung
8519,gebaeudeart,Reihenhaus
8519,sicherungen,Erweitert
8519,hochwasserzone,HWZ0
8519,roof_material,Bitumen
8519,heizung,Oel
8520,plz_zone,B
8520,baujahr_klasse,2000-2009
8520,dachart,Walmdach
8520,nutzung,Eigennutzung
8520,gebaeudeart,DHH
8520,sicherungen,Standard
8520,hochwasserzone,HWZ2
8520,roof_material,Ziegel
8520,heizung,Oel
8521,plz_zone,C
8521,baujahr_klasse,<1950
8521,dachart,Flach
8521,nutzung,Eigennutzung
8521,gebaeudeart,EFH
8521,sicherungen,Erweitert
8521,hochwasserzone,HWZ3
8521,roof_material,Ziegel
8521,heizung,Oel
8522,plz_zone,A
8522,baujahr_klasse,1980-1999
8522,dachart,Sattel
8522,nutzung,Eigennutzung
8522,gebaeudeart,Reihenhaus
8522,sicherungen,Standard
8522,hochwasserzone,HWZ2
8522,roof_material,Bitumen
8522,heizung,Oel
8523,plz_zone,B
8523,baujahr_klasse,1950-1979
8523,dachart,Sattel
8523,nutzung,Eigennutzung
8523,gebaeudeart,DHH
8523,sicherungen,Standard
8523,hochwasserzone,HWZ3
8523,roof_material,Blech
8523,heizung,Gas
8524,plz_zone,A
8524,baujahr_klasse,2010+
8524,dachart,Sattel
8524,nutzung,Vermietet
8524,gebaeudeart,Reihenhaus
8524,sicherungen,Standard
8524,hochwasserzone,HWZ3
8524,roof_material,Bitumen
8524,heizung,Gas
8525,plz_zone,A
8525,baujahr_klasse,2010+
8525,dachart,Flach
8525,nutzung,Vermietet
8525,gebaeudeart,DHH
8525,sicherungen,Erweitert
8525,hochwasserzone,HWZ2
8525,roof_material,Blech
8525,heizung,Fernwärme
8526,plz_zone,B
8526,baujahr_klasse,1980-1999
8526,dachart,Sattel
8526,nutzung,Eigennutzung
8526,gebaeudeart,MFH
8526,sicherungen,Erweitert
8526,hochwasserzone,HWZ1
8526,roof_material,Bitumen
8526,heizung,Gas
8527,plz_zone,D
8527,baujahr_klasse,2010+
8527,dachart,Walmdach
8527,nutzung,Eigennutzung
8527,gebaeudeart,EFH
8527,sicherungen,Standard
8527,hochwasserzone,HWZ0
8527,roof_material,Schiefer
8527,heizung,Wärmepumpe
8528,plz_zone,B
8528,baujahr_klasse,1980-1999
8528,dachart,Sattel
8528,nutzung,Vermietet
8528,gebaeudeart,MFH
8528,sicherungen,Standard
8528,hochwasserzone,HWZ0
8528,roof_material,Schiefer
8528,heizung,Oel
8529,plz_zone,A
8529,baujahr_klasse,1950-1979
8529,dachart,Sattel
8529,nutzung,Vermietet
8529,gebaeudeart,DHH
8529,sicherungen,Standard
8529,hochwasserzone,HWZ2
8529,roof_material,Bitumen
8529,heizung,Gas
8530,plz_zone,B
8530,baujahr_klasse,1980-1999
8530,dachart,Sattel
8530,nutzung,Eigennutzung
8530,gebaeudeart,MFH
8530,sicherungen,Standard
8530,hochwasserzone,HWZ2
8530,roof_material,Bitumen
8530,heizung,Wärmepumpe
8531,plz_zone,C
8531,baujahr_klasse,2010+
8531,dachart,Walmdach
8531,nutzung,Vermietet
8531,gebaeudeart,EFH
8531,sicherungen,Standard
8531,hochwasserzone,HWZ0
8531,roof_material,Blech
8531,heizung,Gas
8532,plz_zone,C
8532,baujahr_klasse,1950-1979
8532,dachart,Walmdach
8532,nutzung,Eigennutzung
8532,gebaeudeart,EFH
8532,sicherungen,Standard
8532,hochwasserzone,HWZ2
8532,roof_material,Schiefer
8532,heizung,Gas
8533,plz_zone,A
8533,baujahr_klasse,2010+
8533,dachart,Flach
8533,nutzung,Eigennutzung
8533,gebaeudeart,Reihenhaus
8533,sicherungen,Standard
8533,hochwasserzone,HWZ1
8533,roof_material,Ziegel
8533,heizung,Gas
8534,plz_zone,B
8534,baujahr_klasse,2010+
8534,dachart,Walmdach
8534,nutzung,Eigennutzung
8534,gebaeudeart,DHH
8534,sicherungen,Erweitert
8534,hochwasserzone,HWZ3
8534,roof_material,Ziegel
8534,heizung,Oel
8535,plz_zone,C
8535,baujahr_klasse,1950-1979
8535,dachart,Walmdach
8535,nutzung,Vermietet
8535,gebaeudeart,MFH
8535,sicherungen,Erweitert
8535,hochwasserzone,HWZ1
8535,roof_material,Blech
8535,heizung,Oel
8536,plz_zone,B
8536,baujahr_klasse,1950-1979
8536,dachart,Walmdach
8536,nutzung,Eigennutzung
8536,gebaeudeart,Reihenhaus
8536,sicherungen,Standard
8536,hochwasserzone,HWZ3
8536,roof_material,Schiefer
8536,heizung,Fernwärme
8537,plz_zone,C
8537,baujahr_klasse,2000-2009
8537,dachart,Walmdach
8537,nutzung,Eigennutzung
8537,gebaeudeart,MFH
8537,sicherungen,Standard
8537,hochwasserzone,HWZ2
8537,roof_material,Schiefer
8537,heizung,Fernwärme
8538,plz_zone,B
8538,baujahr_klasse,2000-2009
8538,dachart,Flach
8538,nutzung,Vermietet
8538,gebaeudeart,Reihenhaus
8538,sicherungen,Standard
8538,hochwasserzone,HWZ1
8538,roof_material,Ziegel
8538,heizung,Oel
8539,plz_zone,B
8539,baujahr_klasse,2000-2009
8539,dachart,Flach
8539,nutzung,Eigennutzung
8539,gebaeudeart,EFH
8539,sicherungen,Erweitert
8539,hochwasserzone,HWZ3
8539,roof_material,Schiefer
8539,heizung,Oel
8540,plz_zone,C
8540,baujahr_klasse,2010+
8540,dachart,Walmdach
8540,nutzung,Vermietet
8540,gebaeudeart,EFH
8540,sicherungen,Erweitert
8540,hochwasserzone,HWZ2
8540,roof_material,Schiefer
8540,heizung,Gas
8541,plz_zone,A
8541,baujahr_klasse,<1950
8541,dachart,Flach
8541,nutzung,Vermietet
8541,gebaeudeart,EFH
8541,sicherungen,Standard
8541,hochwasserzone,HWZ2
8541,roof_material,Schiefer
8541,heizung,Fernwärme
8542,plz_zone,D
8542,baujahr_klasse,<1950
8542,dachart,Flach
8542,nutzung,Vermietet
8542,gebaeudeart,EFH
8542,sicherungen,Standard
8542,hochwasserzone,HWZ0
8542,roof_material,Blech
8542,heizung,Gas
8543,plz_zone,D
8543,baujahr_klasse,2000-2009
8543,dachart,Flach
8543,nutzung,Eigennutzung
8543,gebaeudeart,EFH
8543,sicherungen,Erweitert
8543,hochwasserzone,HWZ3
8543,roof_material,Schiefer
8543,heizung,Oel
8544,plz_zone,B
8544,baujahr_klasse,1980-1999
8544,dachart,Sattel
8544,nutzung,Eigennutzung
8544,gebaeudeart,DHH
8544,sicherungen,Erweitert
8544,hochwasserzone,HWZ3
8544,roof_material,Blech
8544,heizung,Gas
8545,plz_zone,C
8545,baujahr_klasse,1950-1979
8545,dachart,Walmdach
8545,nutzung,Eigennutzung
8545,gebaeudeart,DHH
8545,sicherungen,Standard
8545,hochwasserzone,HWZ1
8545,roof_material,Ziegel
8545,heizung,Wärmepumpe
8546,plz_zone,A
8546,baujahr_klasse,2010+
8546,dachart,Walmdach
8546,nutzung,Vermietet
8546,gebaeudeart,Reihenhaus
8546,sicherungen,Erweitert
8546,hochwasserzone,HWZ2
8546,roof_material,Ziegel
8546,heizung,Oel
8547,plz_zone,B
8547,baujahr_klasse,2010+
8547,dachart,Walmdach
8547,nutzung,Eigennutzung
8547,gebaeudeart,EFH
8547,sicherungen,Erweitert
8547,hochwasserzone,HWZ2
8547,roof_material,Schiefer
8547,heizung,Oel
8548,plz_zone,A
8548,baujahr_klasse,2000-2009
8548,dachart,Sattel
8548,nutzung,Eigennutzung
8548,gebaeudeart,Reihenhaus
8548,sicherungen,Standard
8548,hochwasserzone,HWZ2
8548,roof_material,Blech
8548,heizung,Wärmepumpe
8549,plz_zone,A
8549,baujahr_klasse,1950-1979
8549,dachart,Flach
8549,nutzung,Vermietet
8549,gebaeudeart,Reihenhaus
8549,sicherungen,Standard
8549,hochwasserzone,HWZ3
8549,roof_material,Ziegel
8549,heizung,Oel
8550,plz_zone,D
8550,baujahr_klasse,2000-2009
8550,dachart,Walmdach
8550,nutzung,Vermietet
8550,gebaeudeart,EFH
8550,sicherungen,Erweitert
8550,hochwasserzone,HWZ2
8550,roof_material,Schiefer
8550,heizung,Wärmepumpe
8551,plz_zone,D
8551,baujahr_klasse,<1950
8551,dachart,Walmdach
8551,nutzung,Eigennutzung
8551,gebaeudeart,MFH
8551,sicherungen,Standard
8551,hochwasserzone,HWZ0
8551,roof_material,Schiefer
8551,heizung,Gas
8552,plz_zone,A
8552,baujahr_klasse,2010+
8552,dachart,Sattel
8552,nutzung,Vermietet
8552,gebaeudeart,MFH
8552,sicherungen,Standard
8552,hochwasserzone,HWZ2
8552,roof_material,Blech
8552,heizung,Fernwärme
8553,plz_zone,D
8553,baujahr_klasse,<1950
8553,dachart,Walmdach
8553,nutzung,Vermietet
8553,gebaeudeart,Reihenhaus
8553,sicherungen,Erweitert
8553,hochwasserzone,HWZ3
8553,roof_material,Ziegel
8553,heizung,Fernwärme
8554,plz_zone,B
8554,baujahr_klasse,2000-2009
8554,dachart,Flach
8554,nutzung,Eigennutzung
8554,gebaeudeart,DHH
8554,sicherungen,Erweitert
8554,hochwasserzone,HWZ1
8554,roof_material,Bitumen
8554,heizung,Oel
8555,plz_zone,B
8555,baujahr_klasse,<1950
8555,dachart,Sattel
8555,nutzung,Eigennutzung
8555,gebaeudeart,MFH
8555,sicherungen,Standard
8555,hochwasserzone,HWZ3
8555,roof_material,Bitumen
8555,heizung,Gas
8556,plz_zone,C
8556,baujahr_klasse,1980-1999
8556,dachart,Flach
8556,nutzung,Eigennutzung
8556,gebaeudeart,EFH
8556,sicherungen,Standard
8556,hochwasserzone,HWZ0
8556,roof_material,Schiefer
8556,heizung,Fernwärme
8557,plz_zone,C
8557,baujahr_klasse,2000-2009
8557,dachart,Walmdach
8557,nutzung,Eigennutzung
8557,gebaeudeart,MFH
8557,sicherungen,Erweitert
8557,hochwasserzone,HWZ1
8557,roof_material,Bitumen
8557,heizung,Wärmepumpe
8558,plz_zone,C
8558,baujahr_klasse,2000-2009
8558,dachart,Sattel
8558,nutzung,Eigennutzung
8558,gebaeudeart,EFH
8558,sicherungen,Standard
8558,hochwasserzone,HWZ0
8558,roof_material,Schiefer
8558,heizung,Wärmepumpe
8559,plz_zone,A
8559,baujahr_klasse,2000-2009
8559,dachart,Walmdach
8559,nutzung,Vermietet
8559,gebaeudeart,Reihenhaus
8559,sicherungen,Standard
8559,hochwasserzone,HWZ3
8559,roof_material,Bitumen
8559,heizung,Oel
8560,plz_zone,B
8560,baujahr_klasse,1950-1979
