policy_id,product,partner,start_date,end_date,state,sum_insured,deductible,channel,premium_gross,premium_net
7579,Wohngebaeude,PartnerA,2020-08-12,2023-03-03,auto_issued,879000,300,Makler,710.99,597.47
7580,Wohngebaeude,PartnerC,2021-09-18,2024-12-31,active,243000,300,Makler,259.66,218.2
7581,Wohngebaeude,PartnerC,2020-07-13,2021-08-18,cancelled,759000,500,Makler,517.42,434.81
7582,Wohngebaeude,PartnerA,2021-05-21,2023-11-19,active,833000,300,Vergleichsportal,633.01,531.94
7583,Wohngebaeude,PartnerA,2023-06-04,2024-12-31,active,317000,150,Makler,267.7,224.96
7584,Wohngebaeude,PartnerA,2021-07-04,2023-08-27,auto_issued,522000,300,Direkt,346.08,290.82
7585,Wohngebaeude,PartnerA,2021-04-20,2023-08-22,active,722000,150,Makler,396.08,332.84
7586,Wohngebaeude,PartnerB,2022-03-13,2024-12-31,auto_issued,960000,150,Makler,545.72,458.59
7587,Wohngebaeude,PartnerC,2020-04-09,2021-08-29,cancelled,222000,150,Makler,142.8,120.0
7588,Wohngebaeude,PartnerA,2020-08-23,2024-05-12,active,767000,150,Makler,433.46,364.25
7589,Wohngebaeude,PartnerA,2022-04-17,2024-11-24,active,939000,300,Makler,890.81,748.58
7590,Wohngebaeude,PartnerC,2022-06-27,2024-12-31,active,963000,1000,Direkt,985.46,828.12
7591,Wohngebaeude,PartnerA,2022-10-03,2024-02-14,active,874000,300,Makler,564.24,474.15
7592,Wohngebaeude,PartnerA,2021-05-06,2022-12-20,active,408000,1000,Makler,266.31,223.79
7593,Wohngebaeude,PartnerB,2020-03-31,2021-12-01,cancelled,333000,150,Makler,285.3,239.75
7594,Wohngebaeude,PartnerB,2020-09-06,2022-12-20,active,273000,300,Direkt,165.42,139.01
7595,Wohngebaeude,PartnerA,2020-04-04,2023-06-17,auto_issued,374000,1000,Vergleichsportal,271.83,228.43
7596,Wohngebaeude,PartnerC,2023-01-27,2024-12-31,active,193000,150,Direkt,167.86,141.06
7597,Wohngebaeude,PartnerA,2023-10-17,2024-12-17,active,247000,150,Makler,273.32,229.68
7598,Wohngebaeude,PartnerB,2020-04-09,2022-03-30,active,600000,300,Makler,457.33,384.31
7599,Wohngebaeude,PartnerA,2020-07-04,2024-04-25,auto_issued,628000,500,Direkt,662.44,556.67
7600,Wohngebaeude,PartnerC,2023-03-03,2024-12-31,active,440000,150,Makler,409.16,343.83
7601,Wohngebaeude,PartnerA,2023-01-30,2024-12-31,active,736000,150,Makler,624.8,525.04
7602,Wohngebaeude,PartnerA,2021-10-12,2024-06-06,active,777000,150,Makler,633.02,531.95
7603,Wohngebaeude,PartnerA,2022-01-15,2024-12-25,active,802000,500,Direkt,550.52,462.62
7604,Wohngebaeude,PartnerB,2020-11-07,2023-01-28,active,609000,300,Makler,408.74,343.48
7605,Wohngebaeude,PartnerC,2023-12-30,2024-12-31,active,911000,300,Direkt,579.66,487.11
7606,Wohngebaeude,PartnerC,2021-06-28,2023-09-06,active,739000,150,Direkt,568.36,477.61
7607,Wohngebaeude,PartnerA,2022-01-02,2024-04-06,active,738000,150,Makler,576.4,484.37
7608,Wohngebaeude,PartnerA,2021-05-07,2023-01-15,active,354000,1000,Makler,196.25,164.92
7609,Wohngebaeude,PartnerA,2022-11-28,2024-04-18,active,859000,300,Direkt,760.98,639.48
7610,Wohngebaeude,PartnerA,2020-01-07,2023-09-10,active,525000,1000,Makler,364.9,306.64
7611,Wohngebaeude,PartnerA,2021-08-09,2023-07-25,active,696000,300,Direkt,522.54,439.11
7612,Wohngebaeude,PartnerC,2020-09-29,2023-04-27,auto_issued,953000,300,Vergleichsportal,1034.25,869.12
7613,Wohngebaeude,PartnerA,2020-07-06,2023-07-26,active,743000,150,Makler,542.62,455.98
7614,Wohngebaeude,PartnerB,2020-10-05,2022-04-17,auto_issued,391000,150,Makler,361.95,304.16
7615,Wohngebaeude,PartnerC,2021-11-14,2023-06-27,active,229000,150,Direkt,229.79,193.1
7616,Wohngebaeude,PartnerA,2021-08-03,2022-09-09,active,494000,150,Makler,447.26,375.85
7617,Wohngebaeude,PartnerA,2023-01-21,2024-02-14,active,212000,150,Makler,170.1,142.94
7618,Wohngebaeude,PartnerA,2022-03-13,2024-03-05,active,763000,150,Makler,541.76,455.26
7619,Wohngebaeude,PartnerB,2022-02-20,2024-06-26,active,965000,300,Makler,563.18,473.26
7620,Wohngebaeude,PartnerC,2021-06-08,2024-12-31,active,852000,150,Makler,792.72,666.15
7621,Wohngebaeude,PartnerB,2020-09-02,2024-02-11,active,635000,150,Direkt,601.21,505.22
7622,Wohngebaeude,PartnerA,2023-04-01,2024-12-31,active,567000,150,Makler,594.01,499.17
7623,Wohngebaeude,PartnerA,2023-04-23,2024-08-25,auto_issued,533000,500,Makler,302.31,254.04
7624,Wohngebaeude,PartnerC,2021-05-06,2024-12-31,cancelled,684000,150,Direkt,392.12,329.51
7625,Wohngebaeude,PartnerA,2022-07-21,2024-12-31,active,178000,150,Vergleichsportal,142.8,120.0
7626,Wohngebaeude,PartnerC,2022-02-07,2024-12-31,active,494000,150,Makler,353.23,296.83
7627,Wohngebaeude,PartnerA,2022-12-01,2024-12-31,active,497000,300,Makler,365.22,306.91
7628,Wohngebaeude,PartnerA,2022-11-30,2024-10-08,active,861000,500,Direkt,597.25,501.89
7629,Wohngebaeude,PartnerA,2021-06-13,2022-10-09,active,477000,150,Makler,340.89,286.46
7630,Wohngebaeude,PartnerA,2020-09-14,2024-02-07,active,430000,150,Vergleichsportal,433.17,364.01
7631,Wohngebaeude,PartnerB,2023-04-19,2024-12-31,active,555000,300,Makler,428.42,360.02
7632,Wohngebaeude,PartnerB,2021-04-11,2022-12-20,active,681000,300,Makler,424.62,356.82
7633,Wohngebaeude,PartnerC,2020-03-06,2024-02-26,active,202000,300,Makler,142.8,120.0
7634,Wohngebaeude,PartnerA,2021-03-11,2024-09-21,active,276000,150,Makler,170.93,143.64
7635,Wohngebaeude,PartnerB,2022-03-12,2023-11-05,active,195000,500,Makler,198.28,166.62
7636,Wohngebaeude,PartnerB,2023-08-04,2024-12-31,active,944000,300,Makler,568.05,477.35
7637,Wohngebaeude,PartnerA,2020-12-20,2024-11-27,active,945000,500,Makler,576.46,484.42
7638,Wohngebaeude,PartnerB,2021-03-12,2024-12-31,active,904000,150,Makler,676.34,568.35
7639,Wohngebaeude,PartnerB,2022-12-26,2024-12-31,active,296000,300,Makler,166.64,140.03
7640,Wohngebaeude,PartnerC,2023-03-04,2024-03-07,active,783000,300,Makler,575.1,483.28
7641,Wohngebaeude,PartnerA,2022-12-23,2024-12-31,active,374000,300,Makler,243.34,204.49
7642,Wohngebaeude,PartnerC,2022-05-27,2024-01-08,auto_issued,296000,300,Makler,195.86,164.59
7643,Wohngebaeude,PartnerA,2021-08-18,2023-09-01,active,180000,150,Makler,197.84,166.25
7644,Wohngebaeude,PartnerA,2022-08-30,2024-07-29,active,684000,150,Makler,606.46,509.63
7645,Wohngebaeude,PartnerA,2023-04-27,2024-12-31,active,664000,150,Direkt,646.59,543.35
7646,Wohngebaeude,PartnerA,2020-01-16,2023-09-01,active,259000,300,Direkt,187.13,157.25
7647,Wohngebaeude,PartnerC,2023-05-29,2024-12-31,active,154000,150,Makler,142.8,120.0
7648,Wohngebaeude,PartnerA,2022-05-04,2023-12-19,auto_issued,969000,150,Makler,1078.88,906.62
7649,Wohngebaeude,PartnerA,2023-09-03,2024-12-31,active,267000,150,Makler,166.83,140.19
7650,Wohngebaeude,PartnerA,2022-07-25,2024-06-07,active,715000,150,Makler,508.32,427.16
7651,Wohngebaeude,PartnerB,2023-01-25,2024-12-31,active,434000,150,Makler,304.2,255.63
7652,Wohngebaeude,PartnerB,2020-12-24,2024-06-16,active,696000,150,Makler,694.47,583.59
7653,Wohngebaeude,PartnerA,2022-02-16,2023-10-27,active,364000,150,Makler,226.96,190.72
7654,Wohngebaeude,PartnerB,2021-12-07,2024-12-31,active,225000,300,Vergleichsportal,153.66,129.13
7655,Wohngebaeude,PartnerB,2023-10-20,2024-12-31,active,972000,300,Direkt,882.18,741.33
7656,Wohngebaeude,PartnerB,2023-07-21,2024-12-31,active,365000,500,Makler,232.34,195.24
7657,Wohngebaeude,PartnerA,2022-10-22,2024-12-31,active,682000,500,Makler,443.98,373.09
7658,Wohngebaeude,PartnerA,2022-02-17,2024-04-14,active,575000,150,Makler,351.88,295.7
7659,Wohngebaeude,PartnerC,2022-04-13,2024-02-07,auto_issued,419000,300,Makler,369.86,310.81
7660,Wohngebaeude,PartnerB,2021-05-24,2023-06-30,auto_issued,364000,150,Vergleichsportal,215.81,181.35
7661,Wohngebaeude,PartnerB,2022-08-05,2023-08-11,active,577000,300,Makler,463.47,389.47
7662,Wohngebaeude,PartnerB,2023-10-03,2024-12-31,auto_issued,272000,150,Makler,250.35,210.38
7663,Wohngebaeude,PartnerA,2022-07-18,2023-12-11,cancelled,729000,150,Direkt,697.95,586.51
7664,Wohngebaeude,PartnerA,2020-05-17,2024-04-11,auto_issued,242000,300,Direkt,224.68,188.81
7665,Wohngebaeude,PartnerC,2022-01-03,2024-12-31,active,989000,500,Makler,848.04,712.64
7666,Wohngebaeude,PartnerA,2023-05-14,2024-12-31,active,388000,300,Direkt,358.24,301.04
7667,Wohngebaeude,PartnerA,2023-11-02,2024-12-31,active,793000,150,Makler,584.48,491.16
7668,Wohngebaeude,PartnerA,2022-02-20,2023-12-30,active,991000,150,Makler,561.07,471.49
7669,Wohngebaeude,PartnerA,2021-11-18,2024-10-16,active,546000,300,Vergleichsportal,334.57,281.15
7670,Wohngebaeude,PartnerB,2022-10-24,2024-12-31,active,911000,150,Makler,516.41,433.96
7671,Wohngebaeude,PartnerB,2021-12-27,2023-01-09,active,988000,500,Makler,535.13,449.69
7672,Wohngebaeude,PartnerC,2023-03-19,2024-12-31,active,961000,150,Direkt,874.08,734.52
7673,Wohngebaeude,PartnerC,2021-04-13,2022-06-16,active,763000,500,Direkt,560.98,471.41
7674,Wohngebaeude,PartnerA,2022-05-20,2023-12-30,auto_issued,873000,300,Vergleichsportal,789.73,663.64
7675,Wohngebaeude,PartnerA,2023-01-26,2024-12-31,auto_issued,965000,150,Makler,510.76,429.21
7676,Wohngebaeude,PartnerA,2022-04-02,2024-12-31,cancelled,819000,300,Makler,734.71,617.4
7677,Wohngebaeude,PartnerB,2022-01-01,2023-08-01,active,931000,150,Makler,936.2,786.72
7678,Wohngebaeude,PartnerA,2020-04-19,2023-09-03,active,495000,1000,Makler,367.98,309.23
7679,Wohngebaeude,PartnerC,2021-07-10,2023-02-21,active,893000,150,Vergleichsportal,831.54,698.77
7680,Wohngebaeude,PartnerA,2020-09-24,2023-09-22,active,894000,1000,Makler,840.63,706.41
7681,Wohngebaeude,PartnerB,2021-05-12,2024-06-03,active,804000,300,Makler,727.6,611.43
7682,Wohngebaeude,PartnerA,2020-10-24,2023-08-01,active,304000,150,Makler,194.03,163.05
7683,Wohngebaeude,PartnerA,2022-07-27,2023-09-21,active,777000,500,Makler,745.11,626.14
7684,Wohngebaeude,PartnerA,2020-09-04,2022-05-31,active,299000,150,Direkt,210.51,176.9
7685,Wohngebaeude,PartnerA,2020-04-28,2023-09-13,active,158000,150,Makler,170.62,143.38
7686,Wohngebaeude,PartnerA,2022-03-05,2024-01-31,auto_issued,743000,150,Makler,716.07,601.74
7687,Wohngebaeude,PartnerB,2022-09-28,2023-10-24,active,160000,300,Direkt,142.8,120.0
7688,Wohngebaeude,PartnerA,2020-03-16,2021-05-31,active,283000,150,Direkt,180.05,151.3
7689,Wohngebaeude,PartnerB,2022-03-29,2024-12-31,active,842000,150,Direkt,484.44,407.09
7690,Wohngebaeude,PartnerA,2020-01-26,2022-07-29,active,793000,150,Makler,449.83,378.01
7691,Wohngebaeude,PartnerB,2020-12-11,2023-10-20,active,848000,300,Makler,461.32,387.66
7692,Wohngebaeude,PartnerA,2022-02-02,2024-12-31,auto_issued,370000,500,Vergleichsportal,240.36,201.98
7693,Wohngebaeude,PartnerB,2023-10-03,2024-12-31,active,651000,300,Makler,632.56,531.56
7694,Wohngebaeude,PartnerB,2021-06-25,2024-02-21,auto_issued,239000,500,Makler,185.93,156.24
7695,Wohngebaeude,PartnerB,2023-11-25,2024-12-31,active,479000,150,Direkt,425.64,357.68
7696,Wohngebaeude,PartnerA,2023-05-14,2024-12-31,active,401000,500,Vergleichsportal,335.6,282.02
7697,Wohngebaeude,PartnerA,2021-06-25,2024-09-01,active,873000,150,Makler,554.49,465.96
7698,Wohngebaeude,PartnerC,2021-11-21,2024-12-31,active,665000,300,Direkt,571.2,480.0
7699,Wohngebaeude,PartnerA,2020-09-27,2022-10-14,active,706000,300,Direkt,608.46,511.31
7700,Wohngebaeude,PartnerA,2021-03-01,2024-03-07,active,638000,150,Makler,685.7,576.22
7701,Wohngebaeude,PartnerA,2020-12-06,2022-09-07,active,265000,150,Makler,142.8,120.0
7702,Wohngebaeude,PartnerA,2022-10-26,2024-12-31,active,171000,300,Makler,142.8,120.0
7703,Wohngebaeude,PartnerA,2022-07-09,2023-10-22,active,345000,150,Makler,192.97,162.16
7704,Wohngebaeude,PartnerB,2023-12-12,2024-12-31,active,179000,300,Makler,182.63,153.47
7705,Wohngebaeude,PartnerB,2021-08-04,2023-08-28,auto_issued,434000,150,Makler,275.88,231.83
7706,Wohngebaeude,PartnerB,2020-06-20,2023-06-11,auto_issued,466000,150,Makler,449.46,377.7
7707,Wohngebaeude,PartnerC,2020-12-13,2022-08-28,active,304000,150,Makler,248.47,208.8
7708,Wohngebaeude,PartnerC,2020-03-02,2022-11-13,active,368000,150,Makler,303.81,255.3
7709,Wohngebaeude,PartnerB,2021-06-13,2024-12-31,active,222000,300,Makler,181.64,152.64
7710,Wohngebaeude,PartnerA,2021-04-08,2023-10-17,active,959000,150,Makler,663.23,557.34
7711,Wohngebaeude,PartnerB,2021-04-03,2024-03-09,auto_issued,362000,150,Makler,358.62,301.36
7712,Wohngebaeude,PartnerA,2022-03-20,2023-05-21,auto_issued,586000,150,Makler,370.14,311.04
7713,Wohngebaeude,PartnerA,2020-11-12,2022-02-27,active,737000,150,Direkt,389.82,327.58
7714,Wohngebaeude,PartnerB,2023-02-19,2024-09-19,active,414000,1000,Makler,270.33,227.17
7715,Wohngebaeude,PartnerB,2020-01-31,2023-03-04,active,748000,150,Makler,779.85,655.34
7716,Wohngebaeude,PartnerC,2021-03-31,2023-08-17,active,344000,150,Makler,204.43,171.79
7717,Wohngebaeude,PartnerA,2021-06-16,2024-08-30,active,737000,300,Makler,809.59,680.33
7718,Wohngebaeude,PartnerB,2020-02-05,2021-10-02,active,892000,300,Vergleichsportal,720.69,605.62
7719,Wohngebaeude,PartnerB,2023-08-29,2024-12-31,auto_issued,940000,150,Makler,726.83,610.78
7720,Wohngebaeude,PartnerC,2023-09-12,2024-12-31,active,489000,150,Makler,545.42,458.34
7721,Wohngebaeude,PartnerA,2020-01-13,2022-02-07,active,501000,300,Makler,491.65,413.15
7722,Wohngebaeude,PartnerB,2020-09-14,2023-03-06,auto_issued,817000,500,Makler,530.76,446.02
7723,Wohngebaeude,PartnerB,2023-06-15,2024-12-31,cancelled,904000,300,Makler,971.28,816.2
7724,Wohngebaeude,PartnerB,2023-01-10,2024-08-01,active,406000,500,Makler,294.13,247.17
7725,Wohngebaeude,PartnerB,2022-10-05,2024-07-12,active,668000,150,Direkt,512.97,431.07
7726,Wohngebaeude,PartnerA,2022-07-29,2024-12-31,active,845000,300,Makler,833.67,700.56
7727,Wohngebaeude,PartnerA,2020-06-11,2023-07-02,active,648000,500,Makler,686.42,576.82
7728,Wohngebaeude,PartnerA,2021-08-10,2024-08-18,active,755000,1000,Direkt,782.35,657.44
7729,Wohngebaeude,PartnerA,2020-04-23,2022-08-19,active,840000,150,Makler,747.05,627.77
7730,Wohngebaeude,PartnerC,2021-05-06,2024-07-31,active,924000,300,Makler,788.8,662.86
7731,Wohngebaeude,PartnerA,2022-09-08,2024-12-31,active,614000,150,Makler,644.92,541.95
7732,Wohngebaeude,PartnerB,2021-03-23,2024-07-01,cancelled,383000,150,Makler,323.44,271.8
7733,Wohngebaeude,PartnerA,2022-05-19,2024-10-28,active,753000,500,Direkt,734.1,616.89
7734,Wohngebaeude,PartnerA,2020-10-24,2024-04-16,auto_issued,935000,150,Makler,862.0,724.37
7735,Wohngebaeude,PartnerB,2022-12-11,2024-06-02,cancelled,955000,150,Makler,563.49,473.52
7736,Wohngebaeude,PartnerB,2020-10-04,2022-04-16,active,791000,300,Makler,835.83,702.38
7737,Wohngebaeude,PartnerC,2021-09-30,2023-08-19,auto_issued,519000,150,Makler,320.94,269.7
7738,Wohngebaeude,PartnerC,2020-01-25,2021-02-26,cancelled,478000,150,Vergleichsportal,254.91,214.21
7739,Wohngebaeude,PartnerC,2021-05-06,2023-06-18,auto_issued,431000,150,Makler,298.31,250.68
7740,Wohngebaeude,PartnerB,2022-10-19,2024-12-31,active,602000,150,Makler,370.51,311.35
7741,Wohngebaeude,PartnerC,2023-08-03,2024-12-31,active,253000,500,Direkt,205.69,172.85
7742,Wohngebaeude,PartnerA,2020-03-31,2021-12-15,auto_issued,698000,500,Vergleichsportal,691.29,580.92
7743,Wohngebaeude,PartnerB,2023-05-13,2024-09-11,auto_issued,993000,300,Makler,637.29,535.54
7744,Wohngebaeude,PartnerB,2020-08-23,2023-03-27,auto_issued,669000,300,Vergleichsportal,644.52,541.61
7745,Wohngebaeude,PartnerB,2020-03-26,2022-02-15,active,806000,500,Makler,846.07,710.98
7746,Wohngebaeude,PartnerA,2023-08-22,2024-12-31,auto_issued,477000,150,Makler,498.6,418.99
7747,Wohngebaeude,PartnerC,2023-03-04,2024-12-31,active,366000,300,Makler,289.74,243.48
7748,Wohngebaeude,PartnerA,2023-11-17,2024-12-31,active,938000,150,Direkt,882.47,741.57
7749,Wohngebaeude,PartnerC,2023-07-16,2024-12-31,active,393000,500,Makler,314.74,264.49
7750,Wohngebaeude,PartnerA,2021-10-04,2024-06-20,active,341000,500,Makler,262.54,220.62
7751,Wohngebaeude,PartnerA,2020-06-05,2022-08-08,auto_issued,999000,150,Makler,1024.19,860.66
7752,Wohngebaeude,PartnerB,2022-12-16,2024-12-31,cancelled,417000,500,Makler,252.96,212.57
7753,Wohngebaeude,PartnerA,2021-09-02,2022-10-04,active,680000,500,Makler,499.28,419.56
7754,Wohngebaeude,PartnerC,2022-02-09,2024-04-18,auto_issued,206000,300,Direkt,145.47,122.24
7755,Wohngebaeude,PartnerA,2022-10-05,2024-02-07,auto_issued,612000,150,Makler,497.88,418.39
7756,Wohngebaeude,PartnerA,2020-04-25,2021-05-04,active,293000,300,Makler,249.97,210.06
7757,Wohngebaeude,PartnerC,2022-12-23,2024-12-31,active,680000,500,Makler,544.82,457.83
7758,Wohngebaeude,PartnerC,2022-02-01,2024-12-31,cancelled,273000,1000,Makler,178.6,150.08
7759,Wohngebaeude,PartnerA,2020-11-23,2022-11-01,active,877000,150,Direkt,777.56,653.41
7760,Wohngebaeude,PartnerA,2022-07-19,2024-12-31,active,998000,300,Direkt,538.68,452.67
7761,Wohngebaeude,PartnerB,2022-09-04,2024-08-31,auto_issued,537000,300,Direkt,287.49,241.59
7762,Wohngebaeude,PartnerA,2023-08-30,2024-12-31,active,755000,150,Makler,835.46,702.07
7763,Wohngebaeude,PartnerC,2023-03-10,2024-05-27,auto_issued,723000,500,Direkt,550.32,462.45
7764,Wohngebaeude,PartnerC,2023-07-31,2024-12-31,active,273000,500,Makler,277.0,232.77
7765,Wohngebaeude,PartnerC,2022-01-12,2023-11-11,active,479000,300,Makler,462.93,389.02
7766,Wohngebaeude,PartnerA,2023-10-20,2024-12-31,active,977000,300,Makler,690.85,580.55
7767,Wohngebaeude,PartnerA,2022-11-11,2024-12-31,active,506000,150,Direkt,396.7,333.36
7768,Wohngebaeude,PartnerC,2023-10-09,2024-12-31,active,899000,500,Direkt,544.4,457.48
7769,Wohngebaeude,PartnerB,2020-12-03,2022-06-08,active,216000,150,Direkt,142.8,120.0
7770,Wohngebaeude,PartnerA,2022-12-20,2024-12-31,cancelled,767000,300,Direkt,685.31,575.89
7771,Wohngebaeude,PartnerA,2022-10-11,2024-12-31,active,759000,150,Makler,444.14,373.23
7772,Wohngebaeude,PartnerA,2021-06-29,2022-10-05,active,160000,300,Makler,142.8,120.0
7773,Wohngebaeude,PartnerB,2023-02-26,2024-12-31,active,468000,300,Makler,285.17,239.64
7774,Wohngebaeude,PartnerA,2022-02-21,2023-08-24,auto_issued,834000,150,Makler,464.2,390.08
7775,Wohngebaeude,PartnerA,2021-01-17,2023-04-05,active,901000,300,Makler,590.11,495.89
7776,Wohngebaeude,PartnerB,2021-06-13,2022-12-04,active,267000,500,Makler,243.18,204.35
7777,Wohngebaeude,PartnerB,2020-02-04,2023-02-18,active,378000,300,Makler,337.02,283.21
7778,Wohngebaeude,PartnerB,2023-10-29,2024-12-31,active,612000,300,Direkt,482.91,405.81
7779,Wohngebaeude,PartnerA,2023-09-07,2024-12-31,active,696000,300,Makler,661.89,556.21
7780,Wohngebaeude,PartnerA,2022-11-13,2024-04-24,active,356000,150,Makler,231.8,194.79
7781,Wohngebaeude,PartnerB,2023-01-05,2024-10-19,active,201000,500,Makler,142.8,120.0
7782,Wohngebaeude,PartnerA,2022-08-01,2024-12-31,active,869000,150,Makler,542.52,455.9
7783,Wohngebaeude,PartnerB,2023-08-18,2024-12-31,auto_issued,546000,500,Makler,362.89,304.95
7784,Wohngebaeude,PartnerA,2022-02-18,2024-12-31,active,294000,150,Makler,260.06,218.54
7785,Wohngebaeude,PartnerA,2020-05-27,2021-06-14,active,637000,150,Direkt,664.66,558.54
7786,Wohngebaeude,PartnerA,2020-10-19,2021-10-30,auto_issued,283000,500,Vergleichsportal,292.04,245.41
7787,Wohngebaeude,PartnerA,2020-09-11,2022-04-01,cancelled,685000,300,Makler,642.21,539.67
7788,Wohngebaeude,PartnerA,2023-09-27,2024-12-31,auto_issued,736000,300,Direkt,763.29,641.42
7789,Wohngebaeude,PartnerA,2020-07-17,2023-10-26,active,444000,150,Makler,447.07,375.69
7790,Wohngebaeude,PartnerA,2023-05-14,2024-12-31,active,217000,300,Direkt,142.8,120.0
7791,Wohngebaeude,PartnerA,2021-02-11,2023-10-01,active,258000,150,Makler,181.72,152.71
7792,Wohngebaeude,PartnerA,2020-12-23,2023-02-17,active,402000,300,Makler,398.45,334.83
7793,Wohngebaeude,PartnerB,2020-01-14,2021-05-12,auto_issued,578000,300,Makler,603.15,506.85
7794,Wohngebaeude,PartnerB,2022-02-19,2024-12-31,active,936000,500,Makler,853.05,716.85
7795,Wohngebaeude,PartnerA,2020-09-02,2023-09-20,active,941000,150,Makler,612.49,514.7
7796,Wohngebaeude,PartnerC,2020-09-16,2022-06-23,active,729000,300,Vergleichsportal,517.26,434.67
7797,Wohngebaeude,PartnerC,2021-05-08,2022-07-08,active,487000,150,Makler,508.74,427.51
7798,Wohngebaeude,PartnerA,2020-12-07,2024-09-07,active,318000,500,Makler,210.5,176.89
7799,Wohngebaeude,PartnerB,2020-06-23,2022-03-07,active,771000,150,Makler,809.9,680.59
7800,Wohngebaeude,PartnerA,2020-09-20,2023-08-28,auto_issued,297000,150,Makler,187.64,157.68
7801,Wohngebaeude,PartnerA,2020-04-22,2021-09-09,auto_issued,247000,1000,Makler,232.43,195.32
7802,Wohngebaeude,PartnerB,2023-06-16,2024-12-31,auto_issued,673000,500,Makler,380.04,319.36
7803,Wohngebaeude,PartnerC,2021-11-28,2024-12-31,active,473000,300,Makler,490.22,411.95
7804,Wohngebaeude,PartnerA,2021-01-31,2023-02-24,active,724000,1000,Makler,715.9,601.6
7805,Wohngebaeude,PartnerA,2023-04-01,2024-12-31,active,625000,300,Makler,459.82,386.4
7806,Wohngebaeude,PartnerA,2021-11-08,2022-12-08,active,168000,150,Makler,172.81,145.22
7807,Wohngebaeude,PartnerB,2020-05-11,2022-03-01,active,545000,150,Makler,605.15,508.53
7808,Wohngebaeude,PartnerA,2023-12-31,2024-12-31,auto_issued,278000,500,Makler,242.69,203.94
7809,Wohngebaeude,PartnerA,2020-08-19,2024-07-25,active,886000,300,Makler,538.26,452.32
7810,Wohngebaeude,PartnerA,2023-05-02,2024-12-31,cancelled,277000,1000,Makler,232.34,195.24
7811,Wohngebaeude,PartnerB,2022-10-02,2024-12-31,auto_issued,832000,300,Makler,779.68,655.19
7812,Wohngebaeude,PartnerA,2020-11-21,2022-01-02,cancelled,956000,1000,Makler,896.08,753.01
7813,Wohngebaeude,PartnerB,2020-08-01,2023-01-26,active,712000,150,Makler,664.9,558.74
7814,Wohngebaeude,PartnerA,2021-09-26,2023-04-23,active,218000,300,Direkt,231.41,194.46
7815,Wohngebaeude,PartnerB,2020-01-06,2022-10-14,active,945000,150,Makler,593.27,498.55
7816,Wohngebaeude,PartnerC,2020-11-22,2023-09-13,active,220000,300,Makler,208.89,175.54
7817,Wohngebaeude,PartnerB,2020-03-16,2022-07-26,cancelled,617000,500,Makler,401.47,337.37
7818,Wohngebaeude,PartnerB,2022-06-23,2023-09-23,cancelled,909000,300,Direkt,724.06,608.45
7819,Wohngebaeude,PartnerC,2023-01-07,2024-12-31,active,976000,500,Makler,931.79,783.02
7820,Wohngebaeude,PartnerB,2023-08-13,2024-12-31,active,278000,150,Makler,191.91,161.27
7821,Wohngebaeude,PartnerB,2021-07-23,2023-01-01,auto_issued,567000,300,Makler,352.98,296.62
7822,Wohngebaeude,PartnerA,2020-02-12,2024-01-02,auto_issued,581000,150,Makler,513.57,431.57
7823,Wohngebaeude,PartnerB,2020-12-31,2024-06-04,active,156000,150,Direkt,142.8,120.0
7824,Wohngebaeude,PartnerA,2022-11-03,2024-07-25,active,789000,500,Direkt,640.64,538.35
7825,Wohngebaeude,PartnerA,2022-01-15,2024-12-31,active,263000,150,Makler,258.96,217.61
7826,Wohngebaeude,PartnerC,2022-08-24,2024-12-31,active,590000,500,Makler,374.02,314.3
7827,Wohngebaeude,PartnerC,2020-05-18,2024-01-02,active,987000,500,Makler,925.08,777.38
7828,Wohngebaeude,PartnerB,2023-11-30,2024-12-31,active,519000,150,Vergleichsportal,552.28,464.1
7829,Wohngebaeude,PartnerC,2022-07-13,2023-10-20,active,499000,500,Vergleichsportal,436.83,367.08
7830,Wohngebaeude,PartnerC,2023-01-09,2024-12-31,auto_issued,971000,1000,Direkt,705.04,592.47
7831,Wohngebaeude,PartnerB,2020-11-23,2023-03-18,active,254000,150,Direkt,170.96,143.66
7832,Wohngebaeude,PartnerA,2023-12-06,2024-12-31,active,355000,500,Makler,360.83,303.22
7833,Wohngebaeude,PartnerA,2023-02-07,2024-12-31,active,994000,500,Direkt,924.68,777.04
7834,Wohngebaeude,PartnerA,2020-06-07,2022-12-14,active,761000,150,Vergleichsportal,454.28,381.75
7835,Wohngebaeude,PartnerA,2022-05-05,2024-01-29,active,261000,150,Makler,157.26,132.15
7836,Wohngebaeude,PartnerA,2021-11-15,2024-12-31,active,726000,500,Makler,509.57,428.21
7837,Wohngebaeude,PartnerC,2022-09-28,2024-10-06,active,838000,500,Makler,653.87,549.47
7838,Wohngebaeude,PartnerB,2021-10-31,2023-12-28,active,221000,150,Makler,148.86,125.09
7839,Wohngebaeude,PartnerB,2022-06-19,2023-12-09,active,387000,500,Direkt,338.09,284.11
7840,Wohngebaeude,PartnerC,2022-07-09,2024-12-31,auto_issued,189000,150,Makler,142.8,120.0
7841,Wohngebaeude,PartnerC,2023-08-02,2024-12-20,auto_issued,542000,150,Makler,408.22,343.04
7842,Wohngebaeude,PartnerC,2020-03-12,2023-12-09,active,671000,150,Makler,548.45,460.88
